dime.cid,corp.person.id,ticker,corp.name,last.name,first.name,middle.name,age,gender,ceo,chairman,privatefirm,sector,industry,dime.cfscore,total,num.conts,self.funded,total.dem,total.rep,pct.to.dems,total.2002,total.2004,total.2006,total.2008,total.2010,total.2012,to.incumbs,to.open.seat,to.challs,to.winner,to.losers
4608989038,567908,CSX,CSX Corp,lamphere,gilbert,h,60,M,0,0,0,Transportation,Railroads,-0.046128591,114874.81,92,0,34774.81,26750,0.565,7150,0,13674.81,8200,7200,0,26000,12750,9650,17750,9650
2228628089,272937,CSX,CSX Corp,mcpherson,john,d,65,M,0,0,0,Transportation,Railroads,0.223077437,300,1,0,0,300,0,0,0,0,0,0,0,0,0,300,0,300
54928318233,265289,CSX,CSX Corp,carter,pamela,l,62,F,0,0,0,Transportation,Railroads,-0.667604278,28820,19,0,17820,0,1,1000,1500,7500,8300,500,0,2500,4300,1500,2500,1000
4645044275,4184699,CSX,CSX Corp,watts,j,c,54,M,0,0,0,Transportation,Railroads,0.735448308,112525,108,0,17750,91575,0.162,500,25500,31000,42050,10275,2200,51200,5900,4350,37150,7550
2425720033,185652,CSX,CSX Corp,whisler,j,steven,57,M,0,0,0,Transportation,Railroads,0.90716558,46182,15,0,0,12450,0,9712,13660,15500,0,0,0,9500,1000,500,7500,500
4105330689,260153,CTL,CenturyLink Inc,post,glen,f,59,M,1,0,0,Services,Communications Services,0.372199104,56989,37,0,18100,14100,0.562,2750,3600,2000,7000,8346,19886,8250,3350,6250,3500,7350
2365686869,602994,CTL,CenturyLink Inc,owens,william,arthur,71,M,0,1,0,Services,Communications Services,-1.325615718,3500,3,0,2000,0,1,0,0,3000,0,500,0,0,0,2000,1500,500
2361673886,260161,CTL,CenturyLink Inc,perry,harvey,p,67,M,0,0,0,Services,Communications Services,0.604724287,20818.64,22,0,6500,6000,0.52,4689.76,5769.88,0,1000,0,3500,2250,2100,850,2250,2350
2647851726,260159,CTL,CenturyLink Inc,hanks,w,bruce,57,M,0,0,0,Services,Communications Services,-0.006402565,2500,3,0,1000,0,1,0,250,0,0,0,0,250,500,0,0,750
54739135911,558412,CTL,CenturyLink Inc,boulet,virginia,,58,F,0,0,0,Services,Communications Services,-0.691451875,9752.5,35,2.5,8425,0,1,0,950,100,5725,1100,1875,2950,2375,3550,1600,3250
54649058173,4048533,CTL,CenturyLink Inc,siegel,laurie,a,55,F,0,0,0,Services,Communications Services,-1.561610034,37539.24,1,0,1000,0,1,323.05,0,378.5,5163.5,17558.92,14115.27,0,1000,0,0,0
4130328178,774643,CTL,CenturyLink Inc,zimmel,joseph,r,56,M,0,0,0,Services,Communications Services,-0.668866033,129450,50,0,85050,8750,0.907,1000,0,13400,44500,19400,24400,42300,20900,9700,48900,13300
2460751780,1101730,CTL,CenturyLink Inc,nichols,fred,r,65,M,0,0,0,Services,Communications Services,1.139573254,51950,29,0,5050,27400,0.156,2000,21500,5500,4600,250,6500,14800,2000,9750,13550,8250
27535426592,702744,CTL,CenturyLink Inc,mccray,gregory,j,49,M,0,0,0,Services,Communications Services,NA,500,0,0,0,0,NA,0,0,0,0,0,500,0,0,0,0,0
3822464651,20648042,CTL,CenturyLink Inc,gephardt,richard,a,71,M,0,0,0,Services,Communications Services,-0.790760265,417450,170,0,327700,0,1,16000,0,29200,45700,134700,187250,119550,18700,18200,104150,28400
2717879507,5303538,CTL,CenturyLink Inc,roberts,michael,j,61,M,0,0,0,Services,Communications Services,-0.276474179,65100,14,0,6600,7500,0.468,6000,2000,1000,5100,500,50000,0,5100,30000,500,0
-1,247200,CTL,CenturyLink Inc,brown,peter,,53,M,0,0,0,Services,Communications Services,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,560145,CTL,CenturyLink Inc,melville,c,,71,M,0,0,0,Services,Communications Services,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
2626838454,386042,CTSH,Cognizant Technology Solutions,dsouza,francisco,,43,M,1,0,0,Technology,Software and Programming,0.22263345,32000,10,0,8900,19600,0.312,0,0,0,0,28500,2500,6400,9600,0,16000,0
3163115851,2387268,CTSH,Cognizant Technology Solutions,klein,john,e,70,M,0,1,0,Technology,Software and Programming,1.036036137,1500,4,0,0,500,0,0,250,750,0,0,500,0,0,1500,0,1500
2229625813,213423,CTSH,Cognizant Technology Solutions,weissman,robert,e,71,M,0,0,0,Technology,Software and Programming,-0.14850507,6900,8,0,3000,2000,0.6,0,0,0,0,0,0,4500,500,0,3500,500
4004241400,225969,CTSH,Cognizant Technology Solutions,howe,robert,w,65,M,0,0,0,Technology,Software and Programming,-0.577698218,16300,25,0,10100,5700,0.639,1000,100,1000,5500,5150,0,4650,8400,1000,5650,5400
2361684923,4080613,CTSH,Cognizant Technology Solutions,fox,john,n,69,M,0,0,0,Technology,Software and Programming,0.294467045,25090,36,0,2350,12700,0.156,7200,2250,900,2750,1050,1375,5650,2100,1625,3800,625
53765387087,8015881,CTSH,Cognizant Technology Solutions,breakiron-evans,maureen,,57,F,0,0,0,Technology,Software and Programming,0.807290063,750,2,0,0,750,0,0,0,500,0,0,0,750,0,0,0,750
-1,386028,CTSH,Cognizant Technology Solutions,narayanan,lakshmi,,58,M,0,0,0,Technology,Software and Programming,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,541990,CTSH,Cognizant Technology Solutions,wendel,thomas,,75,M,0,0,0,Technology,Software and Programming,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,6942435,CTSH,Cognizant Technology Solutions,patsalos-fox,michael,,59,M,0,0,0,Technology,Software and Programming,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
4616029626,172105,CVC,Cablevision,dolan,james,l,56,M,1,0,0,Services,Broadcasting and Cable TV,-0.358685492,962050,114,0,224750,105000,0.682,175900,105000,31000,69500,54600,135600,49650,16350,86200,34850,5650
4693074131,20820987,CVC,Cablevision,sweeney,brian,g,47,M,0,0,0,Services,Broadcasting and Cable TV,-1.148645998,39800,3,0,2300,0,1,3000,0,10500,12300,8000,6000,0,2300,0,0,0
2402718990,172119,CVC,Cablevision,dolan,thomas,c,59,M,0,0,0,Services,Broadcasting and Cable TV,-0.553089686,11300,11,0,6100,5000,0.55,0,0,0,5100,0,0,4000,4850,1000,0,1000
4927311809,172101,CVC,Cablevision,dolan,charles,f,85,M,0,1,0,Services,Broadcasting and Cable TV,0.182856958,1611925,242,0,149400,484125,0.236,357950,77000,103950,310325,118000,160750,114600,54600,43800,90200,28100
4341701583,555124,CVC,Cablevision,tese,vincent,s,69,M,0,0,0,Services,Broadcasting and Cable TV,-0.655019031,518725,117,0,143000,16700,0.895,101250,37000,141550,NA,46900,18500,27500,16950,3000,27500,750
4031282558,747412,CVC,Cablevision,reifenheiser,thomas,v,76,M,0,0,0,Services,Broadcasting and Cable TV,1.190449062,192222.25,295,0,0,96300,0,16325,38550,64580,35950,13500,10650,12950,32900,19400,17025,25975
2864944825,261173,CVC,Cablevision,tow,leonard,,84,M,0,0,0,Services,Broadcasting and Cable TV,-0.836471532,37800,8,0,36800,1000,0.974,0,32000,0,2300,0,0,1500,4300,2000,1500,1000
2535789282,138821,CVC,Cablevision,biondi,frank,j,67,M,0,0,0,Services,Broadcasting and Cable TV,-0.708493271,412199.28,250,0,222499.28,38050,0.854,42224.28,41925,33600,25950,6500,6750,85650,36900,59000,94200,16000
3458199082,564148,CVC,Cablevision,araskog,rand,v,80,M,0,0,0,Services,Broadcasting and Cable TV,0.109278667,51389,29,0,9100,15500,0.37,4000,-1000,0,0,0,0,15100,1000,3500,7600,5500
53066023908,22309531,CVC,Cablevision,weber,marianne,dolan,54,F,0,0,0,Services,Broadcasting and Cable TV,0.940907843,2000,1,0,0,2000,0,0,2000,0,0,0,0,2000,0,0,0,0
4626034591,9514821,CVC,Cablevision,carter,zachary,w,62,M,0,0,0,Services,Broadcasting and Cable TV,-1.220210241,122057.12,108,0,87305,500,0.994,4675,876.3,3900,35421.73,17865.56,57268.53,39550,14300,4000,15400,4100
-1,172121,CVC,Cablevision,dolan,patrick,,60,M,0,0,0,Services,Broadcasting and Cable TV,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,3459987,CVC,Cablevision,ryan,john,,66,M,0,0,0,Services,Broadcasting and Cable TV,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,27547359,CVC,Cablevision,dolan,kristin,,45,F,0,0,0,Services,Broadcasting and Cable TV,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,28545311,CVC,Cablevision,dolan,kathleen,,49,F,0,0,0,Services,Broadcasting and Cable TV,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,31163420,CVC,Cablevision,dolan-sweeney,deborah,,48,F,0,0,0,Services,Broadcasting and Cable TV,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,34511549,CVC,Cablevision,atwood,edward,,76,M,0,0,0,Services,Broadcasting and Cable TV,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
3261148494,164761,CVH,Coventry Health Care Inc,wise,allen,f,69,M,1,1,0,Financial,Insurance (Accident and Health),0.660803472,2000,3,0,1000,1000,0.5,1000,500,0,0,500,0,500,500,0,0,500
4771174527,90338,CVH,Coventry Health Care Inc,ackerman,joel,,46,M,0,0,0,Financial,Insurance (Accident and Health),-0.239153942,65100,40,0,25600,12000,0.681,1000,2000,4000,20100,20000,17000,26000,14600,1000,24000,13000
3072030332,562105,CVH,Coventry Health Care Inc,kugelman,lawrence,n,69,M,0,0,0,Financial,Insurance (Accident and Health),-0.43142739,1250,3,0,1000,250,0.8,0,0,0,0,0,0,0,0,1250,0,1000
4672068752,1102482,CVH,Coventry Health Care Inc,crandall,l,dale,70,M,0,0,0,Financial,Insurance (Accident and Health),0.750325672,62900,40,0,2800,42100,0.062,1000,2000,1000,14600,5000,30000,4000,7900,14500,2000,6000
2444738320,86126,CVH,Coventry Health Care Inc,moorhead,rodman,w,68,M,0,0,0,Financial,Insurance (Accident and Health),0.033036574,58550,34,0,30050,15700,0.657,8500,1500,20300,2300,6150,0,4250,6700,8800,3750,10300
3744279453,65062,CVH,Coventry Health Care Inc,weglicki,timothy,t,60,M,0,0,0,Financial,Insurance (Accident and Health),-0.411322438,20288,7,0,5500,500,0.917,3200,1200,1600,1200,1200,600,4000,2000,0,1500,3000
4620033585,162869,CVH,Coventry Health Care Inc,stocker,michael,a,70,M,0,0,0,Financial,Insurance (Accident and Health),NA,238029.47,117,0,0,0,NA,39478.25,33825.35,59859.97,10800,7207,54452.9,65305.54,12061.07,5299.86,19638.77,12527.7
4075299837,2158903,CVH,Coventry Health Care Inc,swedish,joseph,r,60,M,0,0,0,Financial,Insurance (Accident and Health),0.024503407,5900,8,0,2200,1250,0.638,500,700,2000,0,1000,500,2000,0,0,2000,0
-1,562138,CVH,Coventry Health Care Inc,tallett,elizabeth,,63,F,0,0,0,Financial,Insurance (Accident and Health),NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,22451202,CVH,Coventry Health Care Inc,mendelson,daniel,,47,M,0,0,0,Financial,Insurance (Accident and Health),NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
4104316944,173285,CVI,CVR Energy,lipinski,john,j,60,M,1,0,0,Energy,Oil and Gas Operations,1.046764307,64012,16,0,2500,7100,0.26,3262,0,0,500,6000,28250,16450,1000,15000,1250,0
4894261241,250594,CVI,CVR Energy,icahn,carl,celian,77,M,0,1,0,Energy,Oil and Gas Operations,0.130147775,1098027,155,0,118300,505436,0.19,281500,75000,122100,208036,83400,179400,117000,56050,82000,115500,57800
5895908822,73801,CVI,CVR Energy,matelich,george,e,55,M,0,0,0,Energy,Oil and Gas Operations,0.064290895,54000,46,0,24500,19250,0.56,2000,4000,2000,4250,2000,14000,18750,1000,15500,12750,10000
2614834810,343984,CVI,CVR Energy,alexander,bob,g,78,M,0,0,0,Energy,Oil and Gas Operations,1.042239915,2750,5,0,0,1250,0,0,0,0,0,0,0,1750,0,500,1250,500
4196398288,8008923,CVI,CVR Energy,intrieri,vincent,j,55,M,0,0,0,Energy,Oil and Gas Operations,0.799362779,165900,34,0,10000,125900,0.074,0,10000,5000,35000,42400,72500,20000,2400,38100,27500,5500
3795267086,113675585,CVI,CVR Energy,Merksamer,samuel,J,31,M,0,0,0,Energy,Oil and Gas Operations,1.271079171,3750,3,0,0,3750,0,0,0,0,3750,0,0,0,1250,0,0,0
2951993610,53940073,CVI,CVR Energy,Mongillo,stephen,,50,M,0,0,0,Energy,Oil and Gas Operations,-0.659121171,5500,3,0,3500,0,1,2500,1000,0,0,2000,0,3500,0,0,2000,0
3696232125,6425097,CVI,CVR Energy,Ninivaggi,daniel,A,47,M,0,0,0,Energy,Oil and Gas Operations,0.249185731,6060,5,0,2000,2300,0.465,300,1460,0,2300,2000,0,2000,0,2300,2000,0
3259177663,1462552,CVI,CVR Energy,Zander,glenn,R,65,M,0,0,0,Energy,Oil and Gas Operations,-0.405749403,7750,9,0,6000,1250,0.828,1000,2000,0,1000,250,500,6000,0,500,6000,0
-1,1991142,CVI,CVR Energy,collins,christopher,,--,M,0,0,0,Energy,Oil and Gas Operations,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,30582627,CVI,CVR Energy,cho,sung,,37,M,0,0,0,Energy,Oil and Gas Operations,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,212811475,CVI,CVR Energy,Strock,james,,--,M,0,0,0,Energy,Oil and Gas Operations,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
4643044908,181995,CVS,CVS Caremark Corp,Merlo,larry,J,56,M,1,0,0,Services,Retail (Drugs),-0.826599155,72671.68,23,0,8750,1500,0.854,5000,4400,6510,11182.3,16664.74,22714.68,6650,0,800,4950,500
3991170107,601405,CVS,CVS Caremark Corp,Dorman,david,Wyatt,57,M,0,1,0,Services,Retail (Drugs),0.672867194,58640,30,0,7500,35115,0.176,3500,36800,10325,3050,465,2000,14000,7550,5100,7000,8600
2988999009,273513,CVS,CVS Caremark Corp,Swift,richard,J,67,M,0,0,0,Services,Retail (Drugs),0.099063102,26469,15,0,2469,4250,0.367,0,250,0,0,0,0,4219,2250,250,3100,2000
4558962566,1152902,CVS,CVS Caremark Corp,Brown,c,David,59,M,0,0,0,Services,Retail (Drugs),0.714279545,175404.54,84,0,14750,118464.54,0.111,23292.54,69862,8100,3450,15700,2000,17300,16300,10000,20000,13800
52594833469,568066,CVS,CVS Caremark Corp,Heard,marian,L,71,F,0,0,0,Services,Retail (Drugs),-1.260086651,4950,8,0,1950,0,1,0,0,1000,0,1450,2500,2500,250,0,0,250
4683070566,561986,CVS,CVS Caremark Corp,Piccolo,c,A,69,M,0,0,0,Services,Retail (Drugs),0.116996571,14940,10,0,2700,5000,0.351,0,1000,850,1000,5500,5250,5200,2500,850,5000,2050
3770398725,1375823,CVS,CVS Caremark Corp,Millon,jean-pierre,,61,M,0,0,0,Services,Retail (Drugs),0.644503836,29850,24,0,2000,12350,0.139,900,3050,1500,2300,1850,18000,4100,4900,13250,3600,2600
55372300527,1093741,CVS,CVS Caremark Corp,Finucane,anne,M,59,F,0,0,0,Services,Retail (Drugs),-0.950999182,135700,73,0,101600,1500,0.985,5000,5500,19900,13600,20100,51800,67450,16600,4300,41450,6800
2603824772,541969,CVS,CVS Caremark Corp,White,tony,L,65,M,0,0,0,Services,Retail (Drugs),1.046882305,42600,14,0,0,34100,0,0,0,6200,25400,0,11000,6700,19600,3500,2500,5000
-1,667490,CVS,CVS Caremark Corp,Williams,kristen,,62,F,0,0,0,Services,Retail (Drugs),NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
4271465078,20462172,CVX,Chevron Corporation,watson,john,s,55,M,1,1,0,Energy,Oil and Gas - Integrated,0.698985463,320800.77,120,0,20665,229943,0.082,6112,49975,22199.8,60675.8,54057.38,106291.49,31100,35351,14032,24669,12431
4655058885,172747,CVX,Chevron Corporation,kirkland,george,l,62,M,0,0,0,Energy,Oil and Gas - Integrated,1.000310401,50822.07,12,0,0,20150,0,50,2500,4350,3600,14697.28,23541.49,17900,0,0,14900,1000
2560813539,526821,CVX,Chevron Corporation,ware,carl,,68,M,0,0,0,Energy,Oil and Gas - Integrated,-0.424814577,70181,67,0,45000,500,0.989,17750,11500,5250,3800,2900,2500,11900,8100,4500,10900,3800
30885537656,640457,CVX,Chevron Corporation,denham,robert,e,67,M,0,0,0,Energy,Oil and Gas - Integrated,-0.68628517,196670,119,0,156770,19000,0.892,3250,55000,24750,25200,4250,10500,55050,27100,12000,45050,17500
2611826423,285767,CVX,Chevron Corporation,sugar,ronald,d,63,M,0,0,0,Energy,Oil and Gas - Integrated,-0.127294163,94524.7,37,0,26600,12750,0.676,1000,9000,31638.55,31991.45,16544.7,0,28750,5600,0,25850,4000
53748290753,172651,CVX,Chevron Corporation,deily,linnet,f,66,F,0,0,0,Energy,Oil and Gas - Integrated,1.035500164,225896,60,0,5840,40000,0.127,6956,4000,1500,15100,75500,3000,45600,9900,49140,6750,5500
4633042397,169424,CVX,Chevron Corporation,sharer,kevin,w,64,M,0,0,0,Energy,Oil and Gas - Integrated,0.058441631,509264,126,0,116800,253450,0.315,26072,20984,104928,101600,56724,187612,127200,18900,65450,106400,32250
2544797509,608232,CVX,Chevron Corporation,hernandez,enrique,,56,M,0,0,0,Energy,Oil and Gas - Integrated,0.199310424,64550,26,0,26300,35750,0.424,25000,2000,5000,0,0,0,8050,3250,0,5800,3500
4874248072,4371524,CVX,Chevron Corporation,hagel,charles,t,66,M,0,0,0,Energy,Oil and Gas - Integrated,0.84151738,17350,29,0,1000,14850,0.063,0,500,1500,0,1650,1000,3950,4000,3000,4450,4500
5352246019,292951,CVX,Chevron Corporation,stumpf,john,g,58,M,0,0,0,Energy,Oil and Gas - Integrated,0.273131124,108886.28,25,0,15700,23000,0.406,2100,4550,7800,13245.96,23385.16,56745.16,29300,0,17000,24800,5500
5492888010,1098665,CVX,Chevron Corporation,moorman,charles,wick,60,M,0,0,0,Energy,Oil and Gas - Integrated,-0.346722494,210307.96,85,0,81950,36700,0.691,7742,9652,18498,58584,60092,43240,37000,26600,12800,43400,14900
4658065964,160411,CYH,Community Health Systems Inc,smith,wayne,t,66,M,1,1,0,Healthcare,Healthcare Facilities,0.570731375,246700,134,0,37700,128150,0.227,14000,28500,21850,48300,53800,41000,98150,17600,3800,80350,13800
4134328067,244985,CYH,Community Health Systems Inc,cash,w,larry,63,M,0,0,0,Healthcare,Healthcare Facilities,0.519522023,65700,51,0,10200,26400,0.279,5600,11500,4700,12100,10850,16200,29300,2500,2000,21200,2000
3654211690,4669857,CYH,Community Health Systems Inc,clerico,john,a,70,M,0,0,0,Healthcare,Healthcare Facilities,0.727557524,20300,10,0,0,9600,0,0,0,0,9600,0,5000,0,0,4600,0,4600
3116064237,180934,CYH,Community Health Systems Inc,watson,h,mitchell,74,M,0,0,0,Healthcare,Healthcare Facilities,0.789712967,1250,2,0,0,1250,0,0,0,0,0,0,0,250,0,1000,250,0
53079031462,641097,CYH,Community Health Systems Inc,north,julia,b,64,F,0,0,0,Healthcare,Healthcare Facilities,0.231858209,2300,7,0,1250,1050,0.543,0,0,250,0,0,0,1500,300,250,750,300
5724233099,804351,CYH,Community Health Systems Inc,fry,john,anderson,51,M,0,0,0,Healthcare,Healthcare Facilities,0.177208962,15400,22,0,4925,8225,0.375,2750,3450,3200,1250,1000,3250,4500,500,500,1500,2500
4692072008,43503613,CYH,Community Health Systems Inc,jennings,william,norris,68,M,0,0,0,Healthcare,Healthcare Facilities,NA,1000,1,0,0,1000,0,0,0,0,0,0,1000,1000,0,0,1000,0
4558941501,54761312,CYH,Community Health Systems Inc,ely,james,s,54,M,0,0,0,Healthcare,Healthcare Facilities,0.754001045,45750,26,0,0,30150,0,1600,3000,7600,4600,6500,17850,14450,2000,15500,6100,9850
4647054208,298182,CZR,Caesars Entertainment,loveman,gary,w,51,M,1,1,0,Services,Casinos and Gaming,-0.255865661,311803.6,69,0,150600,50400,0.749,4038.42,15075.91,38499.97,47114.76,118198.14,81491.75,90200,16200,14300,73500,17200
2616828031,755808,CZR,Caesars Entertainment,williams,christopher,j,54,M,0,0,0,Services,Casinos and Gaming,-0.604478478,327665.09,118,0,255340.09,24525,0.912,41799.98,61792.8,23950,32600,10500,75797.31,66592.8,40797.31,22550,34990.11,16700
4644044115,154278,CZR,Caesars Entertainment,bonderman,david,,70,M,0,0,0,Services,Casinos and Gaming,-0.736008353,5154100,428,0,859500,60100,0.935,297500,630500,913750,1264800,1140000,421000,210500,44550,61000,195950,54500
5171625851,542193,CZR,Caesars Entertainment,peterson,karl,i,41,M,0,0,0,Services,Casinos and Gaming,0.19758324,141200,28,0,42600,23200,0.647,0,0,0,17700,40600,82900,24600,2800,47400,19400,3000
5171793003,662988,CZR,Caesars Entertainment,davis,kelvin,l,48,M,0,0,0,Services,Casinos and Gaming,-0.770932414,153600,43,0,108100,4500,0.96,7500,60000,6300,16800,48000,0,49400,11500,10200,39800,17100
3201129050,11251664,CZR,Caesars Entertainment,press,eric,l,47,M,0,0,0,Services,Casinos and Gaming,0.23363592,25150,16,0,8300,12100,0.407,500,1500,1750,12900,0,8000,9600,2300,7750,9850,0
5482884513,711020,CZR,Caesars Entertainment,benjamin,jeffrey,d,51,M,0,0,0,Services,Casinos and Gaming,-1.066245915,10850,7,0,7600,1000,0.884,2250,0,0,5600,1000,2000,1000,1000,5600,3000,4600
4771175853,593485,CZR,Caesars Entertainment,rowan,marc,j,50,M,0,0,0,Services,Casinos and Gaming,-0.116709565,1010150,216,0,219050,332950,0.397,NA,33500,48700,190300,36800,456800,286750,80300,38100,207600,41800
3822466649,1111799,CZR,Caesars Entertainment,swann,lynn,c,60,M,0,0,0,Services,Casinos and Gaming,0.125877228,14800,16,5000,2000,12500,0.138,500,4300,500,0,0,0,7300,2000,0,3550,2500
3783604828,44541857,CZR,Caesars Entertainment,Sambur,david,,32,M,0,0,0,Services,Casinos and Gaming,-0.420694036,2000,5,0,1250,750,0.625,0,0,500,1000,500,0,1000,0,1000,1500,500
26270392569,66966,CZR,Caesars Entertainment,Housenbold,jeffrey,T,42,M,0,0,0,Services,Casinos and Gaming,NA,5000,2,0,0,0,NA,0,0,0,0,0,5000,0,0,5000,0,0
-1,116239522,CZR,Caesars Entertainment,Wang,jinlong,,55,M,0,0,0,Services,Casinos and Gaming,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
5492895978,267141,D,Dominion Resources Inc,farrell,thomas,f,57,M,1,1,0,Utilities,Electric Utilities,0.574639483,976095.37,276,0,51550,580885.43,0.082,40433.67,36600,83821,163250,352914.41,217492.94,206400,63650,20450,162600,35850
4618033705,564118,D,Dominion Resources Inc,harris,john,w,64,M,0,0,0,Utilities,Electric Utilities,0.031186662,418635,224,0,171715,134700,0.56,43200,13000,17500,25800,34750,123000,47900,54250,24200,49350,52200
2381700446,560151,D,Dominion Resources Inc,royal,frank,s,72,M,0,0,0,Utilities,Electric Utilities,0.400285703,34150,29,0,6650,22000,0.232,2000,0,6000,6000,1650,4500,14750,2500,2250,8750,3000
4101317356,564319,D,Dominion Resources Inc,wollard,david,a,74,M,0,0,0,Utilities,Electric Utilities,0.670729008,22600,20,0,850,14350,0.056,NA,3150,0,2800,0,8000,3000,5300,8500,1500,1000
52824933556,564180,D,Dominion Resources Inc,mckenna,margaret,a,--,F,0,0,0,Utilities,Electric Utilities,-1.282974254,41350.47,63,0,27150,0,1,1450,3000,5166.7,2866.72,3429.2,15627.85,8550,4050,8250,10850,2050
4558948929,589415,D,Dominion Resources Inc,davidson,george,a,73,M,0,0,0,Utilities,Electric Utilities,0.344207836,41284,37,0,4225,24475,0.147,750,2325,11200,2350,1600,1075,7775,2000,2500,6625,3350
4167385025,3475077,D,Dominion Resources Inc,brown,peter,w,69,M,0,0,0,Utilities,Electric Utilities,0.641145684,6925,17,0,1000,6525,0.133,0,0,1050,3025,2400,750,1175,0,0,1475,0
4342710088,551791,D,Dominion Resources Inc,jepson,robert,s,69,M,0,0,0,Utilities,Electric Utilities,0.915297915,246665.49,94,0,25225.49,153730,0.141,13000,19000,23825.49,78100,28000,55000,44740,38200,13000,30140,14600
5492958677,84137,D,Dominion Resources Inc,kington,mark,j,52,M,0,0,0,Utilities,Electric Utilities,0.151899522,713972.41,88,0,216630,343132.41,0.387,136760,8130,101700,55100,200832.41,78100,115650,16100,8900,121900,10250
5492887710,654440,D,Dominion Resources Inc,barr,william,p,61,M,0,0,0,Utilities,Electric Utilities,0.842929154,415244.87,125,0,2200,297409.31,0.007,10180,12053,23080,62170,166275.56,122740,58500,47100,39000,76200,28900
2239627486,555534,D,Dominion Resources Inc,spilman,robert,h,55,M,0,0,0,Utilities,Electric Utilities,0.666565798,34675,41,0,9250,20225,0.314,1750,2000,1750,2000,750,1500,7750,7000,5400,8250,5900
54697072702,117271110,D,Dominion Resources Inc ,Dragas,helen,E,51,F,0,0,0,Utilities,Electric Utilities,-0.137643424,69350,31,0,33750,20600,0.621,0,4000,19800,28500,12050,5000,20100,11600,6900,34000,2100
2854946381,331864,DAL,Delta Air Lines Inc,anderson,richard,h,57,M,1,0,0,Transportation,Airline,0.001411749,6000,1,0,1000,0,1,0,5000,0,0,0,0,0,0,0,0,0
